discente,escola,ano,turma,texto,respostas,correcao_humana,tempo_inicial,tempo_final,pontuacao,correcao,exata,grafia_incorreta,aceitavel,classe_correta,erro,branco,compreensao
EST_35,CODAP,6,A,Lembranças do passado,"['muito', 'faz', 'o', '-', '-', 'tinha', 'era', 'era', 'brincavamos', 'acendia', 'anoitecia', '-', '-', 'e', '-', 'as', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'lembro', 'as']","['-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', '-']",08:09,08:25,"[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 1.0, 1.0, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]","['erro', 'classe_correta', 'erro', 'branco', 'branco', 'classe_correta', 'exata', 'exata', 'grafia_incorreta', 'classe_correta', 'aceitavel', 'branco', 'branco', 'erro', 'branco', 'erro', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'classe_correta', 'erro']",2,1,1,4,5,22,17.143
EST_36,CODAP,6,A,Lembranças do passado,"['bem', 'gostava', 'tinha', 'viajava', 'entrar', 'saia', 'era', 'era', 'ficavamos', 'acendia', 'anoitecia', 'surgiu', 'nasceu', 'e', 'falava', 'assistia', 'foi', 'gostou', 'era', 'foram', 'saiam', 'cresceu', 'surgiram', 'era', 'tinha', 'conseguiram', 'conquistá', 'cresceu', 'falavam', 'era', 'cresceu', 'era', 'gerou', 'gostei', 'fica']","['-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:09,08:39,"[0.0, 0.5, 0.5, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 0.0, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5]","['erro', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'exata', 'exata', 'aceitavel', 'classe_correta', 'aceitavel', 'classe_correta', 'aceitavel', 'erro', 'classe_correta', 'aceitavel', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'aceitavel', 'classe_correta', 'exata', 'classe_correta', 'classe_correta', 'aceitavel', 'exata', 'classe_correta', 'aceitavel', 'exata', 'exata', 'aceitavel', 'grafia_incorreta', 'classe_correta']",7,1,10,15,2,0,72.857
EST_37,CODAP,6,B,Lembranças do passado,"['trabalhava', 'ganhava', 'o', 'vamos', 'era', 'tinha', 'era', 'era', 'moravamos', 'apagava', 'frio', 'foi', 'veio', 'e', 'da', 'nas', 'era', 'lá', 'foi', 'forão', 'sugirão', 'grande', 'era', 'é', 've', 'ficâo', 'neli', 'é', '-', '-', 'e', 'é', 'sâo', 'lembro', 'é']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico']",08:00,08:31,"[1.0, 1.0, 0.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 0.5, 0.0, 0.5, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.5, 0.5, 0.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5]","['exata', 'exata', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'exata', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'aceitavel', 'erro', 'erro', 'erro', 'aceitavel', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'branco', 'branco', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta']",4,0,5,16,8,2,48.571
EST_38,CODAP,6,B,Lembranças do passado,"['trabalhava', 'para', 'sem', 'ir', 'linda', 'fumaça', 'era', 'era', 'fomos', 'acenderam', 'vimos', 'a', 'foi', 'tinham', 'assistiam', 'as', 'eram', 'queria', 'caros', 'foi', 'vinham', 'linda', 'de', 'era', 'não', 'tinham', 'que', 'aviam', 'ricas', 'pobre', 'que', 'é', 'eram', 'parei', 'muitas']","['mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-']",08:00,08:15,"[1.0, 0.0, 0.0, 0.5, 0.0, 0.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0, 0.5, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0]","['exata', 'erro', 'erro', 'classe_correta', 'erro', 'erro', 'exata', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'erro', 'exata', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'erro']",4,0,0,16,15,0,34.286
EST_39,CODAP,6,B,Lembranças do passado,"['trabalha', 'trabalha', 'ganha', 'viaja', 'legal', 'tem', 'é', 'é', 'estavamos', 'é', 'acende', 'acontece', 'acaba', 'acendem', 'informa', 'assiste', 'é', 'emocionado', 'dá', '-', 'vão', '-', 'legais', 'é', 'consegue', 'vai', 'busca', '-', '-', '-', '-', 'é', 'tem', '-', 'tenho']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico']",08:00,08:30,"[1.0, 0.5, 0.5, 0.5, 0.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.0, 0.5, 0.0, 0.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.5]","['grafia_incorreta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'aceitavel', 'classe_correta', 'classe_correta', 'branco', 'classe_correta', 'branco', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'branco', 'branco', 'branco', 'branco', 'classe_correta', 'classe_correta', 'branco', 'classe_correta']",0,1,4,21,2,7,44.286
EST_40,CODAP,6,B,Lembranças do passado,"['trabalha', 'trabalha', 'ganha', 'viagem', 'que', 'soutava', 'era', 'era', 'ficava', 'acendia', 'anoitecia', 'e', 'acaba', 'ligavam', 'tocando', 'assistindo', 'é', 'alegri', 'era', '-', 'mas', '-', 'chega', 'era', 'tinha', 'trabalhace', '-', 'era', '-', '-', 'muito', 'é', 'da', '-', 'fica']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico']",08:00,08:19,"[1.0, 0.5, 0.5, 0.0, 0.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 0.5, 0.5, 0.5, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 1.0, 0.5, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5]","['grafia_incorreta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'grafia_incorreta', 'exata', 'exata', 'classe_correta', 'classe_correta', 'aceitavel', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'aceitavel', 'erro', 'classe_correta', 'branco', 'erro', 'branco', 'classe_correta', 'exata', 'classe_correta', 'classe_correta', 'branco', 'classe_correta', 'branco', 'branco', 'erro', 'classe_correta', 'erro', 'branco', 'classe_correta']",3,2,3,14,7,6,42.857
EST_41,CODAP,6,A,Lembranças do passado,"['trabalhava', 'ganhava', 'tenha', 'fomos', 'eu', 'solta', 'era', 'era', 'saímos', 'apareceu', 'saímos', 'foi', 'veio', 'e', 'ligado', 'escuta', 'é', 'gosta', 'são', 'são', 'vão', 'agora', 'acontecem', 'é', 'consegue', 'começam', 'evoluilas', 'polui', 'acham', 'é', 'evolução', 'é', 'agrava', 'gosto', 'carrego']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:09,08:28,"[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 0.5, 0.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.0, 0.5, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.0, 0.5, 0.5, 1.0, 0.5]","['exata', 'exata', 'aceitavel', 'aceitavel', 'erro', 'aceitavel', 'exata', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'erro', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'aceitavel', 'classe_correta', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'aceitavel', 'exata', 'erro', 'classe_correta', 'classe_correta', 'exata', 'classe_correta']",6,1,8,15,5,0,64.286
EST_42,CODAP,6,A,Lembranças do passado,"['coletava', '-', '-', '-', '-', '-', 'era', 'era', '-', 'caiu', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']",08:09,08:26,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['classe_correta', 'branco', 'branco', 'branco', 'branco', 'branco', 'exata', 'exata', 'branco', 'classe_correta', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco', 'branco']",2,0,0,2,0,31,8.571
EST_43,CODAP,6,B,Lembranças do passado,"['trabalhava', 'resebia', 'o', 'eu', 'la', 'sai', 'é', 'e', 'brincamos', 'ia', 'eu', 'para', 'acaba', 'são', 'eu', 'para', 'e', 'feliz', 'são', 'são', 'vão', 'ia', 'eu', 'os', 'so', 'ficam', 'lei', 'vão', 'oi', 'nois', 'vão', 'que', 'isso', 'e', 'eu']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-']",08:00,08:23,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]","['exata', 'erro', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'grafia_incorreta', 'aceitavel', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'erro', 'classe_correta', 'erro', 'erro', 'erro', 'erro']",1,1,2,11,20,0,27.143
EST_44,CODAP,6,B,Lembranças do passado,"['trabalhava', 'descançava', 'recebia', 'viajaria', 'entrar', 'tem', 'era', 'era', 'sentava', 'passava', 'aconteceu', 'estranha', 'passava', 'queimavam', 'ligava', 'escutava', 'era', 'ia', 'foram', 'usava', 'sumiam', 'aumentava', 'acontecian', 'era', 'usava', 'outras', 'utilizavam', '-', '-', 'aumentava', 'pois', 'era', 'causaria', 'gostava', 'e']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-']",08:00,08:32,"[1.0, 1.0, 0.5, 0.5, 1.0, 0.5, 1.0, 1.0, 0.5, 1.0, 0.5, 0.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 1.0, 1.0, 1.0, 0.0]","['exata', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'exata', 'exata', 'classe_correta', 'exata', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'aceitavel', 'classe_correta', 'exata', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'exata', 'classe_correta', 'erro', 'classe_correta', 'branco', 'branco', 'classe_correta', 'erro', 'exata', 'aceitavel', 'aceitavel', 'erro']",7,0,8,14,4,2,62.857
EST_45,CODAP,6,A,Lembranças do passado,"['trabalhava', 'tinha', 'com', 'esforco', 'e', 'avia', 'era', 'era', 'brincavamos', 'brilhando', 'a', 'nova', 'chegava', 'e', 'tocando', 'assistindo', 'era', 'emocionado', 'tinha', 'tinhão', 'eram', 'cresceu', 'sempre', 'era', 'não', 'poluição', 'etc', 'tem', 'vinram', '-', 'essa', 'é', 'tem', 'amo', 'tem']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:09,08:26,"[1.0, 1.0, 0.0, 0.5, 0.0, 0.5, 1.0, 1.0, 1.0, 0.5, 0.0, 0.0, 1.0, 0.0, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 1.0, 1.0]","['exata', 'aceitavel', 'erro', 'classe_correta', 'erro', 'classe_correta', 'exata', 'exata', 'grafia_incorreta', 'classe_correta', 'erro', 'erro', 'aceitavel', 'erro', 'classe_correta', 'aceitavel', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'erro', 'exata', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'branco', 'erro', 'classe_correta', 'classe_correta', 'aceitavel', 'aceitavel']",4,1,7,13,9,1,52.857
EST_46,CODAP,6,B,Lembranças do passado,"['trabalhava', 'trabalhava', 'ganhava', 'viajava', 'era', 'saiam', 'era', 'era', 'andavamos', 'é', 'apaga', 'à', 'acaba', 'e', 'televisão', 'assistiam', 'era', 'alegre', 'eram', 'andavam', 'andavam', 'também', 'e', 'é', 'tem', 'outros', 'enrrica', 'era', 'que', 'iriam', 'ao', 'é', 'e', 'sou', 'tem']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico']",08:00,08:15,"[1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 0.5, 0.5, 0.0, 0.5, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.5, 0.5, 0.0, 0.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5, 1.0]","['exata', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'exata', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'erro', 'aceitavel', 'aceitavel', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'erro', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'aceitavel']",3,0,7,15,10,0,50.0
EST_47,CODAP,6,B,Lembranças do passado,"['trabalhava', 'ganhava', 'com', 'foi', 'la', 'soltava', 'era', 'era', 'íamos', 'que', 'ligava', 'acotecia', 'desligado', 'eram', 'gago', 'assistia', 'foi', 'ia', 'foi', 'foi', 'e', 'grande', 'que', 'é', 'vê', 'vamos', 'chegá', 'é', 'lá', 'iam', 'aqui', 'é', 'tem', 'amo', 'estão']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:00,08:16,"[1.0, 1.0, 0.0, 0.5, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.5, 0.0, 1.0, 1.0, 0.5, 1.0, 0.5, 0.0, 0.0, 0.0, 1.0, 0.5, 0.5, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.5, 1.0, 1.0]","['exata', 'exata', 'erro', 'classe_correta', 'erro', 'exata', 'exata', 'exata', 'aceitavel', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'aceitavel', 'exata', 'classe_correta', 'aceitavel', 'classe_correta', 'erro', 'erro', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'aceitavel', 'exata']",7,0,6,12,10,0,54.286
